event_date,country,latitude,longitude,airport_code,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,weather_condition,aircraft_damage
4/21/2013,United States,38.805556,-104.700556,KCOS,Airplane,N538MA,CESSNA,T182T,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/20/2013,United States,35.161667,-114.558889,IFP,Airplane,N194BD,HOFFMAN,RV-4,TRUE,1,Reciprocating,Personal,VMC,Substantial
4/18/2013,United States,34.8025,-80.68,SC76,Airplane,N76688,CESSNA,140,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/17/2013,United States,35.640833,-80.518889,RUQ,Airplane,N439RP,POOLE ROBERT C JR,Van's,TRUE,1,Reciprocating,Personal,VMC,Substantial
4/16/2013,United States,45.144722,-93.21,KANE,Airplane,N389HW,WING HAROLD,KITFOX II,TRUE,1,Reciprocating,Personal,VMC,Substantial
4/13/2013,United States,30.685833,-95.017778,00R,Airplane,N6784F,PIPER,PA-28-140,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/21/2012,United States,44.468611,-75.655833,NONE,Airplane,N6778H,CESSNA,172M,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/12/2013,United States,47.042777,-124.145555,5WA8,Helicopter,N442FG,ROBINSON HELICOPTER COMPANY,R44 II,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/7/2013,United States,46.026389,-116.641944,PVT,Airplane,N2303Y,CESSNA,A185E,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/6/2013,United States,47.738611,-105.928056,Pvt,Airplane,N8721T,CESSNA,182C,FALSE,1,Reciprocating,Personal,IMC,Destroyed
4/5/2013,United States,39.6675,-74.757778,N81,Airplane,N37480,CESSNA,414,FALSE,2,Reciprocating,Personal,VMC,Substantial
3/31/2013,United States,36.116667,-80.286111,INT,Airplane,N6506L,LANCAIR,LC42 - 550FG,FALSE,1,Reciprocating,Personal,IMC,Destroyed
3/27/2013,United States,35.080278,-101.756389,81XA,Airplane,N805DC,CESSNA,421C,FALSE,2,Reciprocating,Personal,VMC,Substantial
3/21/2013,United States,30.055,-83.651667,40J,Airplane,N625SR,PIPER,PA-23-250,FALSE,2,Reciprocating,Executive/Corporate,VMC,Substantial
3/21/2013,United States,35.856944,-102.012778,KDUX,Airplane,N132AA,AVIAT,A-1B,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/20/2013,United States,32.96,-112.673611,E63,Airplane,N421ER,CESSNA,172,FALSE,1,Reciprocating,Instructional,VMC,Substantial
3/19/2013,United States,28.506111,-80.783889,TIX,Helicopter,N2099S,SCHWEIZER,269C,FALSE,1,Reciprocating,Instructional,VMC,Substantial
3/17/2013,United States,61.466667,-150.4,PVT,Airplane,N5942H,PIPER,PA-16,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/16/2013,United States,40.053333,-106.368889,20V,Airplane,N7407A,CESSNA,172,FALSE,1,Reciprocating,Instructional,VMC,Substantial
3/13/2013,United States,29.570278,-97.966945,85TE,Airplane,N88313,PIPER,J3C-65,FALSE,1,Reciprocating,Instructional,VMC,Substantial
3/11/2013,United States,35.672778,-120.626945,KPRB,Airplane,N29969,WACO,UPF-7,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/11/2013,United States,35.468056,-98.0025,RQO,Airplane,N90047,CESSNA,140,FALSE,1,Reciprocating,Instructional,VMC,Substantial
3/10/2013,United States,36.372223,-94.106944,KROG,Airplane,N71DH,PIPER,PA 46-350P,FALSE,1,Reciprocating,Business,IMC,Substantial
3/3/2013,United States,36.406944,-105.291111,KAXX,Airplane,N3484X,MOONEY,M20E,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/20/2012,United States,33.894444,-117.576389,AJO,Airplane,N640AM,CESSNA,182P,FALSE,1,Reciprocating,Aerial Observation,VMC,Substantial
3/2/2013,United States,43.581389,-116.523056,MAN,Airplane,N8713U,CESSNA,172F,FALSE,1,Reciprocating,Personal,VMC,Substantial
2/28/2013,United States,31.151944,-81.391111,SSI,Airplane,N135CD,CIRRUS DESIGN CORP,SR20,FALSE,1,Reciprocating,Personal,VMC,Substantial
2/17/2013,United States,42.904722,-106.458611,CPR,Airplane,N4941J,CESSNA,T310R,FALSE,2,Reciprocating,Personal,VMC,Substantial
2/16/2013,United States,30.3975,-97.566389,EDC,Airplane,N4426C,CESSNA,195,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/20/2012,United States,44.554722,-90.507222,VIQ,Airplane,N4844M,PIPER,PA-11,FALSE,1,Reciprocating,Personal,VMC,Substantial
2/13/2013,United States,40.9675,-98.309722,GRI,Airplane,N32CA,PIPER,PA46,FALSE,1,Turbo Prop,Personal,VMC,Substantial
2/12/2013,United States,42.936666,-85.805556,08C,Airplane,N12989,CESSNA,172M,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/1/2007,United States,38.941111,-76.772223,W00,Airplane,N321MD,Mooney,M20R,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/30/2007,United States,33.829723,-116.506667,PSP,Airplane,N475CC,Cub Crafters Inc.,CC11-100,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/29/2007,United States,40.516389,-107.217778,SBS,Airplane,N72638,Cessna,T206H,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/19/2012,United States,41.117223,-114.922223,KLWL,Airplane,N6181N,CESSNA,T210M,FALSE,1,Turbo Prop,Instructional,VMC,Substantial
7/19/2012,United States,39.570278,-104.849444,APA,Airplane,N2609W,MOONEY,M20E,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/19/2012,United States,44.855833,-94.376111,HCD,Airplane,N262RW,MOONEY AIRCRAFT CORP.,M20K,FALSE,1,Reciprocating,Instructional,VMC,Substantial
7/18/2012,United States,29.959167,-81.339722,UNK,Airplane,N127EP,CESSNA,172P,FALSE,1,Reciprocating,Instructional,VMC,Substantial
7/17/2012,United States,35.745555,-119.236389,DLO,Airplane,N558RW,PIPER,PA-46,FALSE,1,Turbo Prop,Business,VMC,Substantial
6/26/2011,United States,35.140277,-111.669167,FLG,Airplane,N9246M,PIPER,PA 46-350P,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/26/2011,United States,26.246944,-80.111111,PMP,Airplane,N38N,BEECH,A60,FALSE,2,Reciprocating,Personal,VMC,Minor
6/25/2011,United States,40.470278,-81.42,KPHD,Airplane,N6980W,Piper,PA-28-140,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/1/2014,United States,38.508889,-122.812778,STS,Airplane,N67367,CESSNA,152,FALSE,1,Reciprocating,Instructional,VMC,Substantial
6/23/2011,United States,40.175556,-103.221945,AKO,Airplane,N93PP,BEECH,B36TC,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/21/2011,United States,43.209167,-112.349444,U02,Airplane,N1515P,AIR TRACTOR INC,AT-502,FALSE,1,Turbo Prop,Aerial Application,VMC,Substantial
6/20/2011,United States,44.888611,-116.101944,KMYL,Airplane,N1459B,LUSCOMBE,8F,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/18/2011,United States,39.667223,-119.876111,4SD,Airplane,N37KF,AEROVODOCHODY,L-29 DELFIN,FALSE,1,Turbo Jet,Air Race/Show,VMC,Substantial
6/18/2011,United States,41.621667,-75.526389,9PN8,Airplane,N3068E,AERONCA,7AC,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/18/2011,United States,40.966111,-74.781667,13N,Airplane,N714TX,CESSNA,A185F,FALSE,1,Reciprocating,Instructional,VMC,Substantial
9/6/2014,United States,58.25,-135.26,EXI,Airplane,N3862G,CESSNA,U206B,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/17/2011,United States,44.769723,-122.968334,21OG,Airplane,N260HC,DEHAVILLAND,BEAVER DHC-2 MK.3,FALSE,1,Turbo Prop,Business,VMC,Substantial
6/8/2007,United States,36.406667,-86.358889,M33,Airplane,N729P,Raytheon Aircraft Company,A36,FALSE,1,Reciprocating,Business,VMC,Substantial
6/1/2007,United States,47.320834,-109.941944,5U0,Airplane,N9RB,Cessna,210F,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/1/2007,United States,33.309166,-111.925833,KP19,Airplane,N8688K,Cessna,340A,FALSE,2,Reciprocating,Personal,VMC,Destroyed
6/1/2007,United States,37.35,-120.583333,KMCE,Airplane,N86698,Dutton,Air Camper,TRUE,1,Reciprocating,Personal,VMC,Substantial
5/28/2007,United States,37.621111,-118.835833,MMH,Airplane,N6744P,Piper,PA-24-250,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/27/2007,United States,38.6,-119,FMR,Helicopter,N526BH,MD Helicopters,500-E,FALSE,1,Turbo Shaft,Instructional,VMC,Substantial
5/27/2007,United States,34.573611,-85.383611,GA23,Airplane,N955BJ,Robert J. Jackson,RV6-A,TRUE,1,Reciprocating,Personal,VMC,Substantial
5/23/2007,United States,26.779445,-80.6925,PHK,Airplane,N5090M,Beech,76,FALSE,2,Reciprocating,Personal,VMC,Substantial
5/19/2007,United States,35.200556,-90.053889,M01,Airplane,N234RX,Hanson Gerald,Hanson Bucker 131E,TRUE,1,Reciprocating,Personal,VMC,Substantial
5/18/2007,United States,47.499722,-122.203611,RNT,Airplane,N8045Q,Cessna,A185F,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/12/2007,United States,33.526667,-112.295,GEU,Airplane,N85835,Aeronca,11AC,FALSE,1,Reciprocating,Instructional,VMC,Substantial
5/9/2007,United States,39.448333,-80.166389,4G7,Airplane,N38730,Piper,PA-28-180,FALSE,1,Reciprocating,Business,VMC,Substantial
5/4/2007,United States,48.483333,-122.933333,NONE,Airplane,N609PF,Cessna,180G,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/4/2007,United States,41.712778,-73.737777,NONE,Airplane,N1478E,Aeronca,7AC,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/4/2007,United States,28.823056,-81.808611,LEE,Airplane,N809MS,Piper,PA28R-201,FALSE,1,Reciprocating,Instructional,VMC,Substantial
6/14/2011,United States,35.218056,-78.796389,9NC2,Airplane,N8476B,GRUMMAN AMERICAN AVN. CORP.,AA-5A,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/30/2007,United States,37.685,-121.822778,LVK,Airplane,N28BC,Cessna,172R,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/30/2007,United States,33.650833,-91.009167,UNK,Airplane,N629LA,Air Tractor,AT-602,FALSE,1,Turbo Shaft,Aerial Application,VMC,Substantial
4/29/2007,United States,39.608056,-77.007778,UNK,Airplane,N28989,Piper,PA-28-201T,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/29/2007,United States,39.363333,-84.519445,HAO,Airplane,N3974Y,Cessna,210D,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/27/2007,United States,44.324445,-120.906944,S39,Airplane,N40520,Piper,PA-18,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/19/2007,United States,35.990277,-113.816389,1G4,Airplane,N35562,Cessna,172I,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/10/2011,United States,43.508889,-112.067223,IDA,Airplane,N89439,CESSNA,152,FALSE,1,Reciprocating,Instructional,VMC,Substantial
8/8/2005,United States,36.2,-115.183333,VGT,Helicopter,N58431,Hughes,369D,FALSE,1,Turbo Shaft,Instructional,VMC,Substantial
8/5/2005,United States,45.163611,-70.450556,NONE,Airplane,N5924R,Cessna,C-172G,FALSE,1,Reciprocating,Personal,VMC,Substantial
8/4/2005,United States,46.974167,-123.938611,HQM,Airplane,N724TM,Cessna,172M,FALSE,1,Reciprocating,Instructional,VMC,Substantial
8/2/2005,United States,33.220834,-92.813056,KELD,Airplane,N80735,Cessna,172M,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/30/2005,United States,29.702778,-98.038611,BAZ,Helicopter,N18VH,Robinson,R22 Beta II,FALSE,1,Reciprocating,Instructional,VMC,Substantial
7/27/2005,United States,42.460278,-71.517778,6B6,Airplane,N28860,Grumman American,AA-5B,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/24/2005,United States,38.315278,-76.55,2W6,Airplane,N16227,Waco,AQC-6,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/8/2011,United States,37.461111,-122.115,KPAO,Airplane,N9849L,CESSNA,172P,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/18/2005,United States,32.1275,-81.202222,SAV,Airplane,N5299K,Cessna,172P,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/8/2011,United States,42.353889,-73.635555,NY1,Airplane,N8895B,CESSNA,172,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/7/2011,United States,61.18,-149.971945,PALH,Airplane,N58924,CESSNA,182P,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/2/2011,United States,34.571111,-114.358333,HII,Airplane,N712MK,PIPER,PA-46-310P,FALSE,1,Turbo Prop,Personal,VMC,Substantial
6/1/2011,United States,33.871945,-117.979723,FUL,Airplane,N340BG,CESSNA,340A,FALSE,2,Reciprocating,Personal,VMC,Substantial
5/28/2011,United States,42.577223,-114.135555,U94,Airplane,N9724,GRUMMAN AIRCRAFT,G-164A,FALSE,1,Reciprocating,Aerial Application,VMC,Substantial
6/27/2007,United States,34.758333,-82.375,GYH,Airplane,N812EV,Evektor-Aerotechnik AS,Sportstar,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/26/2007,United States,47.013056,-121.533889,21W,Airplane,N733XW,Cessna,172N,FALSE,1,Reciprocating,Instructional,VMC,Substantial
6/25/2007,United States,42.774167,-84.733333,4D0,Airplane,N2364K,Piper,J3F-65,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/23/2007,United States,38.076945,-76.827778,W18,Airplane,N526W,Burk,RV-6A,TRUE,1,Reciprocating,Personal,VMC,Substantial
6/22/2007,United States,42.247222,-111.338333,1U7,Airplane,N3570B,Cessna,182,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/22/2007,United States,34.281667,-86.853611,3A1,Airplane,N18491,BEECH,A36,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/19/2007,United States,32.542777,-95.708611,5XS5,Airplane,N115RC,Mooney,M-20E,FALSE,1,Reciprocating,Personal,VMC,Destroyed
6/18/2007,United States,40.092222,-77.574445,N71,Airplane,N97044,Piper,PA31-310,FALSE,2,Reciprocating,Personal,VMC,Substantial
5/27/2011,United States,30.212222,-85.682778,PFN,Helicopter,N82772,BELL,OH-58C,FALSE,1,Turbo Shaft,Public Aircraft - Local,VMC,Substantial
6/15/2007,United States,38.451944,-90.240833,H49,Airplane,N2850K,Luscombe,8A,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/10/2007,United States,38.650278,-122.0025,NONE,Airplane,N5641H,Piper,PA-16,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/10/2007,United States,32.436389,-90.101944,MBO,Airplane,N987MD,Piper,PA-24-250,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/8/2007,United States,40.000833,-105.034722,EIK,Airplane,N83365,Aeronca,7AC,FALSE,1,Reciprocating,Instructional,VMC,Substantial
6/6/2007,United States,35.166667,-99.663056,3O4,Airplane,N4673,Grumman,G-164A,FALSE,1,Reciprocating,Aerial Application,VMC,Substantial
6/5/2007,United States,47.470278,-100.493889,7G2,Airplane,N1246W,Weatherly,201C,FALSE,1,Reciprocating,Aerial Application,VMC,Substantial
6/3/2007,United States,32.916667,-122.131389,CCR,Helicopter,N623MB,Calstar 1,Eurocopter BO-105S,FALSE,2,Turbo Shaft,Other Work Use,VMC,Substantial
6/3/2007,United States,46.4,-111.75,8U8,Airplane,N246AM,Aviat,Husky A1-B,FALSE,1,Reciprocating,Instructional,VMC,Destroyed
6/2/2007,United States,35.8775,-78.787222,RDU,Airplane,N2298W,Cessna,172S,FALSE,1,Reciprocating,Instructional,VMC,Substantial
6/1/2007,United States,29.409167,-95.286666,6R5,Airplane,N61R,Gray Jack,Tean Rocket F1,TRUE,1,Reciprocating,Personal,VMC,Substantial
5/27/2011,United States,43.439444,-85.995,FFX,Airplane,N60147,BOEING,A75N1 (PT17),FALSE,1,Reciprocating,Personal,VMC,Substantial
5/29/2007,United States,18.201667,-65.838889,PR07,Helicopter,N63HD,Hughes,269A,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/26/2007,United States,40.703889,-79.589444,NONE,Airplane,N4801W,Wroblewski,Searey,TRUE,1,Reciprocating,Personal,VMC,Substantial
5/25/2007,United States,42.781667,-71.514722,ASH,Helicopter,N302CH,Robinson,R22 Beta,FALSE,1,Reciprocating,Instructional,VMC,Substantial
5/24/2007,United States,33.650833,-101.828889,LBB,Airplane,N255ER,Piper,PA-44-180,FALSE,2,Reciprocating,Instructional,VMC,Substantial
5/27/2011,United States,61.414722,-149.506667,PABV,Airplane,N4955A,CESSNA,180,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/19/2007,United States,31.515556,-106.147222,E35,Airplane,N3863J,Cessna,A188B,FALSE,1,Reciprocating,Aerial Application,VMC,Substantial
5/19/2007,United States,43.165278,-97.730834,1SD1,Airplane,N926LT,Cessna,A188,FALSE,1,Reciprocating,Aerial Application,VMC,Substantial
5/15/2007,United States,37.284722,-120.513889,MCE,Airplane,N363AM,Aircraft Mfg & Dev. Co. (AMD),CH 2000,FALSE,1,Reciprocating,Instructional,VMC,Substantial
5/12/2007,United States,39.957222,-120.897777,NONE,Airplane,N98041,Piper,J3C-65,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/12/2007,United States,45.187222,-109.267223,RED,Airplane,N10484,Maule,MXT-7-180A,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/11/2007,United States,37.510833,-120.039444,MPI,Airplane,N2539D,Piper,PA-38-112,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/8/2007,United States,44.157222,-70.475278,81D,Airplane,N80132,Cessna,172-M,FALSE,1,Reciprocating,Instructional,VMC,Substantial
5/8/2007,United States,42.565833,-84.423056,TEW,Airplane,N83228,Aeronca,7AC,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/7/2007,United States,34.256944,-111.339444,PAN,Airplane,N533ER,Cessna,172S,FALSE,1,Reciprocating,Instructional,VMC,Substantial
5/6/2007,United States,33.3125,-86.926389,EKY,Airplane,N119C,Mooney,M-18L,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/5/2007,United States,38.954722,-121.081667,AUN,Airplane,N97648,Stinson,108,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/3/2007,United States,34.900833,-76.880556,NKT,Airplane,N5234A,Grumman,S-2B,FALSE,2,Reciprocating,Positioning,VMC,Substantial
5/3/2007,United States,45.253333,-112.548889,DLN,Airplane,N22HP,CESSNA,S550,FALSE,2,Turbo Jet,Personal,VMC,Destroyed
5/2/2007,United States,26.592777,-80.085,LNA,Airplane,N7273M,Cessna,172R,FALSE,1,Reciprocating,Instructional,VMC,Substantial
4/30/2007,United States,40.574723,-122.408056,O85,Airplane,N145RL,Piper,J3C-65,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/29/2007,United States,41.550833,-112.061389,KBMC,Airplane,N180GW,Cessna,180,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/21/2011,United States,29.986111,-95.6875,TS07,Airplane,N55754,PIPER,J3C,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/28/2007,United States,42.288889,-85.75,PVT,Helicopter,N52988,Wilkinson Daniel V,Rotorway Exec 90,TRUE,1,Reciprocating,Personal,VMC,Destroyed
4/22/2007,United States,35.9225,-83.579445,03TN,Helicopter,N219SH,Bell,206-B,FALSE,1,Turbo Jet,Personal,VMC,Substantial
5/20/2011,United States,37.226111,-87.156389,M21,Airplane,N68844,CESSNA,150M,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/18/2007,United States,35.363056,-96.949166,SNL,Airplane,N6251T,Cessna,150E,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/18/2007,United States,29.988889,-82.018611,LAL,Airplane,N555X,Robert J. Goodyear,Hummel Bird,TRUE,1,Reciprocating,Personal,VMC,Substantial
9/1/2014,United States,42.962778,-70.831389,7B3,Airplane,N6510A,CESSNA,180,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/18/2011,United States,46.64,-118.551111,4WA6,Airplane,N4996X,ROCKWELL INTERNATIONAL,S-2R,FALSE,1,Reciprocating,Aerial Application,VMC,Substantial
5/18/2011,United States,34.106111,-119.130834,KNTD,Airplane,N707AR,BOEING,707-321B,FALSE,4,Turbo Fan,Public Aircraft,VMC,Substantial
5/18/2011,United States,60.573056,-151.234444,KENA,Airplane,N9951N,CESSNA,180J,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/14/2011,United States,30.276945,-92.152778,N/A,Gyrocraft,None,REED RODERICK,KB3 GYROPLANE,TRUE,1,Reciprocating,Personal,VMC,Substantial
5/12/2011,United States,40.123056,-80.309444,AFJ,Airplane,N1554W,BEECH,G33,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/11/2011,United States,38.851111,-121.575,pvt,Airplane,N510CW,THRUSH AIRCRAFT INC,S2R-T34,FALSE,1,Turbo Prop,Aerial Application,VMC,Substantial
5/11/2011,United States,44.186944,-76.076389,28NK,Airplane,N4760P,PIPER,PA-23-250,FALSE,2,Reciprocating,Personal,VMC,Substantial
5/7/2011,United States,38.976389,-76.329445,W29,Airplane,N619LM,COSTRUZIONI AERONAUTICHE TECNA,P2002 SIERRA,FALSE,1,Reciprocating,Instructional,VMC,Substantial
5/7/2011,United States,47.579167,-96.645,PVT,Airplane,NONE,Unregistered,Quicksilver MXL II,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/3/2011,United States,35.741389,-78.924723,NC11,Airplane,N1902K,LUSCOMBE,8E,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/1/2011,United States,43.768334,-71.386666,5M3,Airplane,N61980,CHAMPION,7EC-703,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/29/2014,United States,35.006389,99.024445,KHBR,Airplane,N259H,PREISS VANS,RV-9A,TRUE,1,Reciprocating,Personal,VMC,Substantial
4/29/2011,United States,41.073056,-84.806111,VNW,Helicopter,N9561F,HUGHES,269B,FALSE,1,Reciprocating,Aerial Application,VMC,Substantial
7/9/2005,United States,40.286111,-110.052222,74V,Airplane,N36044,Taylorcraft,BC12-65,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/4/2005,United States,33.060833,-80.223611,DYB,Airplane,N14532,Aeronca,C3,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/2/2005,United States,32.82,-85.238056,7A3,Airplane,N9133m,Cessna,182P,FALSE,1,Reciprocating,Personal,VMC,Substantial
7/1/2005,United States,32.524444,-85.881945,N/A,Airplane,N1029E,Bellanca,7KCAB,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/28/2005,United States,45.703056,-108.761111,6S8,Airplane,N2619D,Cessna,170B,FALSE,1,Reciprocating,Instructional,VMC,Substantial
4/25/2011,United States,44.587222,-96.886666,PVT,Airplane,N3104S,AYRES CORPORATION,S2R-R1340,FALSE,1,Reciprocating,Aerial Application,VMC,Substantial
6/20/2005,United States,40.442777,-76.441389,9N7,Airplane,N33818,Piper,J3C-65,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/19/2005,United States,42.909722,-112.596111,PIH,Airplane,N825PB,Adkins,Ridge Runner II,TRUE,1,Reciprocating,Unknown,VMC,Substantial
6/19/2005,United States,35.397222,-84.5625,MMI,Airplane,N10KS,Globe,GC-1B,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/16/2005,United States,26.277778,-80.288055,KPMP,Blimp,N1A,Goodyear,GZ-20A,FALSE,2,Reciprocating,Other Work Use,VMC,Substantial
